"Produktionsdatum_T11","Herstellernummer_T11","Werksnummer_T11","Fehlerhaft_T11","Origin","IDNummer_T11","ID_zweitesBauteil","ID_drittesBauteil","ID_Komponente","Produktionsdatum_Sitze","Herstellernummer_Sitze","Werksnummer_Sitze","Fehlerhaft_Sitze","ID_Karosserie","ID_Schaltung","ID_Motor","ID_Fahrzeug","Produktionsdatum_Fahrzeug","Herstellernummer_Fahrzeug","Werksnummer_Fahrzeug","Fehlerhaft_Fahrzeug","Gemeinden","Jahr der Zulassung","Monat der Zulassung","Zulassungstag","Postleitzahl","Laengengrad","Breitengrad","Zulassungsdatum"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19412","14-214-2141-891","15-210-2101-3895","K2LE1-109-1091-7825","2008-12-31",109,1091,0,"K4-112-1121-33157","K3SG1-107-1071-17433","K1BE1-101-1011-6042","11-1-12-11346","2009-01-09",1,12,0,"TUERKENFELD","2009","03",2,82299,"11,083086","48,104321","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19432","14-214-2141-892","15-210-2101-3905","K2LE1-109-1091-7826","2008-12-31",109,1091,0,"K4-112-1121-31400","K3SG1-105-1051-12427","K1BE1-104-1041-11977","11-1-11-19967","2009-01-09",1,11,0,"KARLSBAD","2009","03",2,76307,"8,50601","48,916735","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19446","14-214-2143-2676","15-210-2101-3732","K2LE1-109-1091-7716","2008-12-31",109,1091,0,"K4-112-1121-31312","K3SG1-105-1051-12181","K1BE1-102-1021-2036","11-1-11-19925","2009-01-09",1,11,0,"KOENIGSBACH STEIN","2009","03",2,75203,"8,610536","48,966057","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19447","14-214-2143-2632","15-209-2093-3647","K2LE1-109-1091-7552","2008-12-30",109,1091,0,"K5-112-1122-6535","K3SG1-107-1071-18955","K1DI1-101-1041-7046","12-1-12-6603","2009-01-09",1,12,0,"AICHWALD","2009","03",2,73773,"9,379855","48,75899","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19462","14-214-2143-2677","15-210-2101-3737","K2LE1-109-1091-7717","2008-12-31",109,1091,0,"K4-112-1121-32266","K3SG1-105-1051-12768","K1DI1-103-1031-7354","11-1-11-20449","2009-01-10",1,11,0,"GUNDELSHEIM1","2009","03",2,96163,"10,919428","49,936774","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19466","14-214-2143-2634","15-209-2093-3651","K2LE1-109-1091-7553","2008-12-30",109,1091,0,"K4-112-1121-32544","K3AG1-106-1061-3922","K1DI1-101-1041-7232","11-1-11-20298","2009-01-09",1,11,0,"ALLING","2009","03",2,82239,"11,299015","48,141556","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19470","14-214-2142-882","15-210-2101-3907","K2LE1-109-1091-7827","2008-12-31",109,1091,0,"K4-112-1121-31969","K3SG1-105-1051-12904","K1BE1-104-1041-12162","11-1-11-20319","2009-01-10",1,11,0,"WIESENT","2009","03",2,93109,"12,379494","49,007369","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19471","14-214-2142-885","15-210-2101-3908","K2LE1-109-1091-7828","2008-12-31",109,1091,0,"K5-112-1122-6752","K3SG1-105-1051-12337","K1DI1-103-1031-7536","12-1-12-6773","2009-01-10",1,12,0,"POPPENRICHT","2009","03",2,92284,"11,800969","49,476931","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19474","14-214-2142-889","15-210-2101-3909","K2LE1-109-1091-7829","2008-12-31",109,1091,0,"K4-112-1121-31811","K3AG1-106-1061-3834","K1DI1-103-1031-6720","11-1-12-11555","2009-01-09",1,12,0,"BERGKIRCHEN","2009","03",2,85232,"11,366061","48,259031","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19477","14-214-2142-947","15-210-2101-3925","K2LE1-109-1091-7943","2009-01-01",109,1091,0,"K4-112-1121-33485","K3SG1-107-1071-19108","K1DI1-103-1031-7640","11-1-11-21218","2009-01-12",1,11,0,"ELSTERAUE","2009","03",10,6729,"12,179131","51,056963","2009-03-10"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19478","14-214-2143-2877","15-210-2101-3926","K2LE1-109-1091-7944","2009-01-01",109,1091,0,"K4-112-1121-33119","K3SG1-107-1071-18758","K1BE1-101-1011-6256","11-1-12-11617","2009-01-10",1,12,0,"DRESDEN","2009","03",3,1067,"13,736883","51,051697","2009-03-03"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19483","14-214-2143-2682","15-210-2101-3739","K2LE1-109-1091-7718","2008-12-31",109,1091,0,"K4-112-1121-32420","K3SG1-107-1071-18168","K1BE1-104-1041-11942","11-1-11-20287","2009-01-09",1,11,0,"MAISACH","2009","03",2,82216,"11,257605","48,215758","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19489","14-213-2131-94498","15-210-2101-3928","K2LE1-109-1091-7945","2009-01-01",109,1091,0,"K4-112-1121-32957","K3SG1-107-1071-18860","K1BE1-101-1011-6457","11-1-11-20867","2009-01-11",1,11,0,"KOELN","2009","03",5,50667,"6,957068","50,938107","2009-03-05"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19492","14-214-2142-892","15-210-2101-3910","K2LE1-109-1091-7830","2008-12-31",109,1091,0,"K4-112-1121-31624","K3SG1-105-1051-11853","K1DI1-103-1031-7192","11-1-11-20045","2009-01-09",1,11,0,"OBERWOLFACH","2009","03",2,77709,"8,216772","48,317073","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19502","14-214-2143-2670","15-210-2101-3918","K2LE1-109-1091-7831","2008-12-31",109,1091,0,"K4-112-1121-32107","K3SG1-107-1071-17550","K1BE1-104-1041-11961","11-1-11-20212","2009-01-09",1,11,0,"EFRINGEN KIRCHEN","2009","03",2,79588,"7,565548","47,649597","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19522","14-214-2143-2691","15-210-2101-3922","K2LE1-109-1091-7832","2008-12-31",109,1091,0,"K4-112-1121-30616","K3SG1-105-1051-12014","K1BE1-104-1041-12078","11-1-12-11162","2009-01-08",1,12,0,"WALDASCHAFF","2009","03",2,63857,"9,299923","49,9742","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19526","14-213-2131-94411","15-210-2101-3930","K2LE1-109-1091-7946","2009-01-01",109,1091,0,"K4-112-1121-32681","K3AG1-106-1061-3967","K1DI1-102-1021-4038","11-1-11-20750","2009-01-11",1,11,0,"AUGSBURG","2009","03",4,86150,"10,892578","48,369696","2009-03-04"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19535","14-214-2143-2684","15-210-2101-3746","K2LE1-109-1091-7719","2008-12-31",109,1091,0,"K4-112-1121-32127","K3AG1-106-1061-3807","K1DI1-103-1031-7148","11-1-11-20384","2009-01-10",1,11,0,"HAIBACH1","2009","03",2,94353,"12,715244","49,02332","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19536","14-214-2143-2696","15-210-2101-3924","K2LE1-109-1091-7833","2008-12-31",109,1091,0,"K4-112-1121-32426","K3SG1-105-1051-12640","K1BE1-104-1041-12178","11-1-11-20520","2009-01-10",1,11,0,"SCHONUNGEN","2009","03",2,97453,"10,304632","50,051285","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19545","14-214-2143-2702","15-210-2101-3929","K2LE1-109-1091-7834","2008-12-31",109,1091,0,"K4-112-1121-32994","K3SG1-107-1071-18309","K1DI1-102-1021-3755","11-1-11-20885","2009-01-11",1,11,0,"DRESDEN","2009","03",6,1067,"13,736883","51,051697","2009-03-06"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19547","14-214-2143-2704","15-210-2101-3931","K2LE1-109-1091-7835","2008-12-31",109,1091,0,"K4-112-1121-32829","K3SG1-105-1051-13117","K1DI1-101-1041-7510","11-1-12-12054","2009-01-11",1,12,0,"WILSDRUFF","2009","03",10,1723,"13,537465","51,052092","2009-03-10"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19557","14-213-2132-1623","15-209-2093-4072","K2LE1-109-1091-8236","2009-01-03",109,1091,0,"K4-112-1121-34445","K3SG1-107-1071-19709","K1BE1-104-1041-12563","11-1-12-12157","2009-01-12",1,12,0,"PLAUEN","2009","03",10,8523,"12,135285","50,496039","2009-03-10"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19562","14-214-2143-2685","15-210-2101-3753","K2LE1-109-1091-7720","2008-12-31",109,1091,0,"K4-112-1121-32644","K3SG1-107-1071-18906","K1DI1-103-1031-7679","11-1-11-20733","2009-01-11",1,11,0,"LANDSHUT","2009","03",4,84028,"12,15892","48,538623","2009-03-04"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19571","14-214-2143-2710","15-210-2101-3932","K2LE1-109-1091-7836","2008-12-31",109,1091,0,"K4-112-1121-31120","K3SG1-107-1071-18198","K1BE1-104-1041-10617","11-1-12-11291","2009-01-08",1,12,0,"NONNWEILER","2009","03",2,66620,"6,970552","49,606237","2009-03-02"
14237,213,2131,0,"origin = 1970-01-01","11-213-2131-19577","14-214-2143-2711","15-210-2101-3938","K2LE1-109-1091-7837","2008-12-31",109,1091,0,"K4-112-1121-32223","K3SG1-107-1071-18572","K1DI1-103-1031-7220","11-1-11-20431","2009-01-10",1,11,0,"AHORNTAL","2009","03",2,95491,"11,401762","49,833646","2009-03-02"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19586","14-213-2131-1520","15-209-2093-3986","K2LE1-109-1091-7967","2009-01-01",109,1091,0,"K4-112-1121-33493","K3SG1-107-1071-19628","K1DI1-102-1021-3900","11-1-11-21225","2009-01-12",1,11,0,"ZOERBIG","2009","03",10,6780,"12,122711","51,62858","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19596","14-213-2131-1523","15-209-2093-3991","K2LE1-109-1091-7968","2009-01-01",109,1091,0,"K4-112-1121-32353","K3AG1-106-1061-3646","K1BE1-101-1011-5868","11-1-12-11807","2009-01-10",1,12,0,"MAINZ","2009","03",3,55116,"8,271855","50,001959","2009-03-03"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19609","14-214-2143-2862","15-210-2101-3977","K2LE1-109-1091-8095","2009-01-02",109,1091,0,"K4-112-1121-34059","K3SG1-107-1071-19000","K1BE1-104-1041-12982","11-1-11-21414","2009-01-12",1,11,0,"FALKENSTEIN/VOGTL.","2009","03",10,8223,"12,370054","50,476123","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19616","14-214-2141-901","15-210-2101-3803","K2LE1-109-1091-7867","2009-01-01",109,1091,0,"K4-112-1121-32446","K3SG1-105-1051-12726","K1DI1-102-1021-3879","11-1-11-20294","2009-01-09",1,11,0,"EICHENAU","2009","03",2,82223,"11,322467","48,172075","2009-03-02"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19630","14-214-2141-904","15-209-2093-3814","K2LE1-109-1091-7868","2009-01-01",109,1091,0,"K4-112-1121-33531","K3SG1-105-1051-12575","K1BE1-104-1041-12707","11-1-11-21239","2009-01-12",1,11,0,"KEMBERG","2009","03",10,6901,"12,633727","51,772478","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19633","14-213-2131-1529","15-209-2093-3994","K2LE1-109-1091-7969","2009-01-01",109,1091,0,"K4-112-1121-33827","K3SG1-105-1051-12924","K1DI1-101-1041-7916","11-1-12-11912","2009-01-11",1,12,0,"KOELN","2009","03",9,50667,"6,957068","50,938107","2009-03-09"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19635","14-214-2141-908","15-209-2093-3819","K2LE1-109-1091-7869","2009-01-01",109,1091,0,"K4-112-1121-32378","K3SG1-107-1071-19696","K1BE1-101-1011-6201","11-1-12-11969","2009-01-11",1,12,0,"ERLANGEN","2009","03",9,91052,"11,00498","49,595133","2009-03-09"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19637","14-213-2131-1532","15-209-2093-4007","K2LE1-109-1091-7970","2009-01-01",109,1091,0,"K4-112-1121-32885","K3SG1-107-1071-18173","K1DI1-101-1041-7781","11-1-11-20657","2009-01-10",1,11,0,"SONDERSHAUSEN","2009","03",2,99706,"10,869766","51,370471","2009-03-02"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19638","14-214-2141-912","15-209-2093-3822","K2LE1-109-1091-7870","2009-01-01",109,1091,0,"K5-112-1122-6911","K3SG1-107-1071-19041","K1DI1-102-1021-3815","12-1-12-6912","2009-01-11",1,12,0,"BONN","2009","03",4,53111,"7,099187","50,734245","2009-03-04"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19643","14-214-2142-895","15-209-2093-3824","K2LE1-109-1091-7871","2009-01-01",109,1091,0,"K4-112-1121-33128","K3SG1-107-1071-19287","K1DI1-102-1021-3881","11-1-11-20939","2009-01-11",1,11,0,"GELSENKIRCHEN","2009","03",6,45879,"7,096064","51,510892","2009-03-06"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19657","14-213-2131-1534","15-209-2093-4008","K2LE1-109-1091-7971","2009-01-01",109,1091,0,"K4-112-1121-32560","K3AG1-105-1051-2270","K1BE1-104-1041-12411","11-1-12-11867","2009-01-11",1,12,0,"MAINZ","2009","03",4,55116,"8,271855","50,001959","2009-03-04"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19661","14-214-2142-898","15-209-2093-3825","K2LE1-109-1091-7872","2009-01-01",109,1091,0,"K4-112-1121-33064","K3SG1-107-1071-19321","K1DI1-101-1041-7599","11-1-11-20917","2009-01-11",1,11,0,"DORTMUND","2009","03",6,44135,"7,464165","51,514171","2009-03-06"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19664","14-214-2142-899","15-209-2093-3828","K2LE1-109-1091-7873","2009-01-01",109,1091,0,"K4-112-1121-33795","K3AG1-105-1051-2329","K1BE1-104-1041-12645","11-1-11-21332","2009-01-12",1,11,0,"SCHLEIZ","2009","03",10,7907,"11,807287","50,577418","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19667","14-214-2141-895","15-209-2093-4009","K2LE1-109-1091-7972","2009-01-01",109,1091,0,"K4-112-1121-32053","K3SG1-105-1051-12318","K1BE1-101-1011-6231","11-1-12-11954","2009-01-11",1,12,0,"FREIBURG IM BREISGAU","2009","03",9,79098,"7,849877","47,994786","2009-03-09"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19671","14-214-2142-902","15-209-2093-3837","K2LE1-109-1091-7874","2009-01-01",109,1091,0,"K5-112-1122-6767","K3SG1-107-1071-18617","K1DI1-101-1041-7841","12-1-12-6778","2009-01-10",1,12,0,"MUEHLHAUSEN1","2009","03",2,92360,"11,445907","49,168985","2009-03-02"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19673","14-214-2141-896","15-209-2093-4011","K2LE1-109-1091-7973","2009-01-01",109,1091,0,"K5-112-1122-6924","K3SG1-107-1071-19151","K1DI1-103-1031-7715","12-1-12-6918","2009-01-11",1,12,0,"BONN","2009","03",4,53111,"7,099187","50,734245","2009-03-04"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19674","14-214-2141-909","15-209-2093-4013","K2LE1-109-1091-7974","2009-01-01",109,1091,0,"K4-112-1121-33018","K3SG1-107-1071-18021","K1DI1-102-1021-3471","11-1-11-20689","2009-01-10",1,11,0,"LEINATAL","2009","03",2,99894,"10,639206","50,855966","2009-03-02"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19675","14-214-2141-911","15-209-2093-4027","K2LE1-109-1091-7975","2009-01-01",109,1091,0,"K5-112-1122-6926","K3SG1-107-1071-19153","K1DI1-103-1031-7769","12-1-12-6919","2009-01-11",1,12,0,"BONN","2009","03",4,53111,"7,099187","50,734245","2009-03-04"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19682","14-214-2142-894","15-209-2093-4029","K2LE1-109-1091-7976","2009-01-01",109,1091,0,"K4-112-1121-33218","K3SG1-105-1051-12550","K1DI1-103-1031-7868","11-1-12-12150","2009-01-12",1,12,0,"LEUNA","2009","03",10,6237,"12,023504","51,323897","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19694","14-214-2143-2869","15-210-2101-3978","K2LE1-109-1091-8096","2009-01-02",109,1091,0,"K4-112-1121-33498","K3AG1-106-1061-4009","K1BE1-104-1041-12679","11-1-11-21040","2009-01-11",1,11,0,"SALZGITTER","2009","03",9,38226,"10,328465","52,160601","2009-03-09"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19702","14-214-2142-896","15-209-2093-4032","K2LE1-109-1091-7977","2009-01-01",109,1091,0,"K4-112-1121-32914","K3SG1-105-1051-12508","K1BE1-104-1041-12381","11-1-11-20665","2009-01-10",1,11,0,"GREUSSEN","2009","03",2,99718,"10,944013","51,228102","2009-03-02"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19703","14-214-2142-900","15-209-2093-4033","K2LE1-109-1091-7978","2009-01-01",109,1091,0,"K4-112-1121-31263","K3SG1-105-1051-12286","K1DI1-101-1041-7132","11-1-12-11438","2009-01-09",1,12,0,"EISELFING","2009","03",2,83549,"12,241445","48,040888","2009-03-02"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19705","14-214-2142-901","15-209-2093-4034","K2LE1-109-1091-7979","2009-01-01",109,1091,0,"K4-112-1121-33888","K3SG1-107-1071-19455","K1BE1-101-1011-6226","11-1-11-21363","2009-01-12",1,11,0,"GREIZ","2009","03",10,7973,"12,201545","50,654739","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19710","14-213-2131-1611","15-209-2093-4075","K2LE1-109-1091-8238","2009-01-03",109,1091,0,"K4-112-1121-33908","K3AG1-108-1082-93521","K1DI1-101-1041-7722","11-1-11-21530","2009-01-13",1,11,0,"GOLDBERG","2009","03",10,19399,"12,089118","53,591077","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19716","14-214-2142-905","15-210-2101-3974","K2LE1-109-1091-7980","2009-01-01",109,1091,0,"K4-112-1121-33250","K3SG1-107-1071-19115","K1DI1-103-1031-7315","11-1-11-20974","2009-01-11",1,11,0,"KOELN","2009","03",6,50667,"6,957068","50,938107","2009-03-06"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19727","14-214-2142-907","15-210-2101-3979","K2LE1-109-1091-7981","2009-01-01",109,1091,0,"K4-112-1121-32765","K3SG1-107-1071-19042","K1DI1-101-1041-7357","11-1-12-12042","2009-01-11",1,12,0,"DIERA ZEHREN","2009","03",10,1665,"13,417104","51,221385","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19732","14-214-2142-903","15-209-2093-3838","K2LE1-109-1091-7875","2009-01-01",109,1091,0,"K4-112-1121-33356","K3AG1-108-1082-1545","K1DI1-103-1031-7714","11-1-11-21164","2009-01-12",1,11,0,"ASCHERSLEBEN","2009","03",10,6449,"11,455041","51,756034","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19739","14-214-2143-2729","15-210-2101-3987","K2LE1-109-1091-7982","2009-01-01",109,1091,0,"K4-112-1121-32811","K3SG1-107-1071-18814","K1BE1-101-1011-6292","11-1-11-20802","2009-01-11",1,11,0,"BAMBERG","2009","03",4,96047,"10,886786","49,893387","2009-03-04"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19741","14-214-2143-2880","15-210-2101-3981","K2LE1-109-1091-8097","2009-01-02",109,1091,0,"K4-112-1121-34282","K3SG1-105-1051-12674","K1BE1-104-1041-12983","11-1-11-21693","2009-01-13",1,11,0,"GAEGELOW","2009","03",10,23968,"11,381248","53,898899","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19746","14-214-2143-2730","15-210-2101-3990","K2LE1-109-1091-7983","2009-01-01",109,1091,0,"K4-112-1121-33730","K3SG1-107-1071-19005","K1DI1-101-1041-7826","11-1-11-21310","2009-01-12",1,11,0,"EISENBERG","2009","03",10,7607,"11,901344","50,967554","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19749","14-214-2143-2734","15-210-2101-3994","K2LE1-109-1091-7984","2009-01-01",109,1091,0,"K5-112-1122-6980","K3AG1-105-1051-2481","K1DI1-101-1041-7626","12-1-12-7025","2009-01-12",1,12,0,"EILENBURG","2009","03",10,4838,"12,632788","51,459845","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19758","14-213-2131-1620","15-209-2093-4076","K2LE1-109-1091-8239","2009-01-03",109,1091,0,"K4-112-1121-33668","K3SG1-107-1071-19599","K1DI1-103-1031-7739","11-1-11-21090","2009-01-11",1,11,0,"BOCHUM","2009","03",9,44787,"7,217177","51,482699","2009-03-09"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19759","14-214-2142-908","15-209-2093-3848","K2LE1-109-1091-7876","2009-01-01",109,1091,0,"K4-112-1121-32857","K3SG1-107-1071-19163","K1DI1-101-1041-7695","11-1-11-20822","2009-01-11",1,11,0,"LEIPZIG","2009","03",5,4109,"12,377931","51,338288","2009-03-05"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19765","14-214-2143-2747","15-210-2101-3999","K2LE1-109-1091-7985","2009-01-01",109,1091,0,"K4-112-1121-32721","K3AG1-106-1061-3839","K1DI1-103-1031-7418","11-1-12-11342","2009-01-09",1,12,0,"GRAFRATH","2009","03",2,82284,"11,164399","48,123574","2009-03-02"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19768","14-214-2143-2748","15-210-2101-4000","K2LE1-109-1091-7986","2009-01-01",109,1091,0,"K5-112-1122-6982","K3AG1-105-1051-2490","K1DI1-101-1041-7650","12-1-12-7026","2009-01-12",1,12,0,"EILENBURG","2009","03",10,4838,"12,632788","51,459845","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19775","14-214-2143-2750","15-210-2101-4001","K2LE1-109-1091-7987","2009-01-01",109,1091,0,"K4-112-1121-31456","K3SG1-105-1051-12653","K1DI1-101-1041-6528","11-1-12-11473","2009-01-09",1,12,0,"FURTH","2009","03",2,84095,"12,022543","48,589375","2009-03-02"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19778","14-214-2142-911","15-209-2093-3852","K2LE1-109-1091-7877","2009-01-01",109,1091,0,"K5-112-1122-6914","K3SG1-107-1071-19082","K1DI1-102-1021-3818","12-1-12-6913","2009-01-11",1,12,0,"BONN","2009","03",4,53111,"7,099187","50,734245","2009-03-04"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19779","14-214-2143-2887","15-210-2101-3982","K2LE1-109-1091-8098","2009-01-02",109,1091,0,"K4-112-1121-32187","K3SG1-107-1071-19634","K1BE1-101-1011-6572","11-1-12-11959","2009-01-11",1,12,0,"AUGSBURG","2009","03",9,86150,"10,892578","48,369696","2009-03-09"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19781","14-214-2143-2754","15-210-2101-4002","K2LE1-109-1091-7988","2009-01-01",109,1091,0,"K4-112-1121-33107","K3AG1-105-1051-2306","K1DI1-101-1041-7617","11-1-11-20929","2009-01-11",1,11,0,"BOCHUM","2009","03",6,44787,"7,217177","51,482699","2009-03-06"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19785","14-214-2143-2891","15-210-2101-3983","K2LE1-109-1091-8099","2009-01-02",109,1091,0,"K5-112-1122-7009","K3AG1-108-1082-1664","K1DI1-103-1031-7655","12-1-12-7036","2009-01-12",1,12,0,"DREIHEIDE","2009","03",10,4860,"12,929504","51,56308","2009-03-10"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19790","14-214-2143-2759","15-210-2101-4003","K2LE1-109-1091-7989","2009-01-01",109,1091,0,"K4-112-1121-32915","K3AG1-106-1061-3827","K1BE1-102-1021-2072","11-1-11-20847","2009-01-11",1,11,0,"BOCHUM","2009","03",5,44787,"7,217177","51,482699","2009-03-05"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19791","14-214-2143-2766","15-210-2101-4008","K2LE1-109-1091-7990","2009-01-01",109,1091,0,"K4-112-1121-32672","K3AG1-108-1082-1542","K1DI1-101-1041-7639","11-1-11-20746","2009-01-11",1,11,0,"AUGSBURG","2009","03",4,86150,"10,892578","48,369696","2009-03-04"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19792","14-214-2143-2772","15-210-2101-4009","K2LE1-109-1091-7991","2009-01-01",109,1091,0,"K5-112-1122-6928","K3SG1-105-1051-12826","K1DI1-103-1031-7821","12-1-12-6920","2009-01-11",1,12,0,"BONN","2009","03",4,53111,"7,099187","50,734245","2009-03-04"
14238,213,2131,0,"origin = 1970-01-01","11-213-2131-19801","14-213-2131-1621","15-209-2093-4078","K2LE1-109-1091-8240","2009-01-03",109,1091,0,"K4-112-1121-34054","K3AG1-106-1061-4212","K1BE1-104-1041-12804","11-1-12-12759","2009-01-14",1,12,0,"BELM","2009","03",10,49191,"8,140643","52,302111","2009-03-10"
